id1	id2	type	container_id	role1	role2
P04114;	P52594;	Reaction	R-HSA-8868071	output	output
P04114;	P52594;	Reaction	R-HSA-8868071	output	input
P04114;	Q99961;	Reaction	R-HSA-8868071	output	output
P04114;	Q99961;	Reaction	R-HSA-8868071	output	input
P04114;	Q9UBC2;	Reaction	R-HSA-8868071	output	output
P04114;	Q9UBC2;	Reaction	R-HSA-8868071	output	input
P04114;	P49407;	Reaction	R-HSA-8868071	output	output
P04114;	P49407;	Reaction	R-HSA-8868071	output	input
P04114;	Q8WXE9;	Reaction	R-HSA-8868071	output	output
P04114;	Q8WXE9;	Reaction	R-HSA-8868071	output	input
P04114;	Q8NFH8;	Reaction	R-HSA-8868071	output	output
P04114;	Q8NFH8;	Reaction	R-HSA-8868071	output	input
P04114;	P42566;	Reaction	R-HSA-8868071	output	output
P04114;	P42566;	Reaction	R-HSA-8868071	output	input
P04114;	P52594;	Reaction	R-HSA-8868071	input	output
P04114;	P52594;	Reaction	R-HSA-8868071	input	input
P04114;	Q99961;	Reaction	R-HSA-8868071	input	output
P04114;	Q99961;	Reaction	R-HSA-8868071	input	input
P04114;	Q9UBC2;	Reaction	R-HSA-8868071	input	output
P04114;	Q9UBC2;	Reaction	R-HSA-8868071	input	input
P04114;	P49407;	Reaction	R-HSA-8868071	input	output
P04114;	P49407;	Reaction	R-HSA-8868071	input	input
P04114;	Q8WXE9;	Reaction	R-HSA-8868071	input	output
P04114;	Q8WXE9;	Reaction	R-HSA-8868071	input	input
P04114;	Q8NFH8;	Reaction	R-HSA-8868071	input	output
P04114;	Q8NFH8;	Reaction	R-HSA-8868071	input	input
P04114;	P42566;	Reaction	R-HSA-8868071	input	output
P04114;	P42566;	Reaction	R-HSA-8868071	input	input
P52594;	Q99961;	Reaction	R-HSA-8868071	output	output
P52594;	Q99961;	Reaction	R-HSA-8868071	output	input
P52594;	Q9UBC2;	Reaction	R-HSA-8868071	output	output
P52594;	Q9UBC2;	Reaction	R-HSA-8868071	output	input
P52594;	Q8WXE9;	Reaction	R-HSA-8868071	output	output
P52594;	Q8WXE9;	Reaction	R-HSA-8868071	output	input
P52594;	Q8NFH8;	Reaction	R-HSA-8868071	output	output
P52594;	Q8NFH8;	Reaction	R-HSA-8868071	output	input
P52594;	Q99961;	Reaction	R-HSA-8868071	input	output
P52594;	Q99961;	Reaction	R-HSA-8868071	input	input
P52594;	Q9UBC2;	Reaction	R-HSA-8868071	input	output
P52594;	Q9UBC2;	Reaction	R-HSA-8868071	input	input
P52594;	Q8WXE9;	Reaction	R-HSA-8868071	input	output
P52594;	Q8WXE9;	Reaction	R-HSA-8868071	input	input
P52594;	Q8NFH8;	Reaction	R-HSA-8868071	input	output
P52594;	Q8NFH8;	Reaction	R-HSA-8868071	input	input
Q99961;	Q9UBC2;	Reaction	R-HSA-8868071	output	output
Q99961;	Q9UBC2;	Reaction	R-HSA-8868071	output	input
Q99961;	Q9UBC2;	Reaction	R-HSA-8868071	input	output
Q99961;	Q9UBC2;	Reaction	R-HSA-8868071	input	input
P49407;	P52594;	Reaction	R-HSA-8868071	output	output
P49407;	P52594;	Reaction	R-HSA-8868071	output	input
P49407;	Q99961;	Reaction	R-HSA-8868071	output	output
P49407;	Q99961;	Reaction	R-HSA-8868071	output	input
P49407;	Q9UBC2;	Reaction	R-HSA-8868071	output	output
P49407;	Q9UBC2;	Reaction	R-HSA-8868071	output	input
P49407;	Q8WXE9;	Reaction	R-HSA-8868071	output	output
P49407;	Q8WXE9;	Reaction	R-HSA-8868071	output	input
P49407;	Q8NFH8;	Reaction	R-HSA-8868071	output	output
P49407;	Q8NFH8;	Reaction	R-HSA-8868071	output	input
P49407;	P52594;	Reaction	R-HSA-8868071	input	output
P49407;	P52594;	Reaction	R-HSA-8868071	input	input
P49407;	Q99961;	Reaction	R-HSA-8868071	input	output
P49407;	Q99961;	Reaction	R-HSA-8868071	input	input
P49407;	Q9UBC2;	Reaction	R-HSA-8868071	input	output
P49407;	Q9UBC2;	Reaction	R-HSA-8868071	input	input
P49407;	Q8WXE9;	Reaction	R-HSA-8868071	input	output
P49407;	Q8WXE9;	Reaction	R-HSA-8868071	input	input
P49407;	Q8NFH8;	Reaction	R-HSA-8868071	input	output
P49407;	Q8NFH8;	Reaction	R-HSA-8868071	input	input
Q8WXE9;	Q99961;	Reaction	R-HSA-8868071	output	output
Q8WXE9;	Q99961;	Reaction	R-HSA-8868071	output	input
Q8WXE9;	Q9UBC2;	Reaction	R-HSA-8868071	output	output
Q8WXE9;	Q9UBC2;	Reaction	R-HSA-8868071	output	input
Q8WXE9;	Q99961;	Reaction	R-HSA-8868071	input	output
Q8WXE9;	Q99961;	Reaction	R-HSA-8868071	input	input
Q8WXE9;	Q9UBC2;	Reaction	R-HSA-8868071	input	output
Q8WXE9;	Q9UBC2;	Reaction	R-HSA-8868071	input	input
Q8NFH8;	Q99961;	Reaction	R-HSA-8868071	output	output
Q8NFH8;	Q99961;	Reaction	R-HSA-8868071	output	input
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8868071	output	output
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8868071	output	input
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8868071	output	output
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8868071	output	input
Q8NFH8;	Q99961;	Reaction	R-HSA-8868071	input	output
Q8NFH8;	Q99961;	Reaction	R-HSA-8868071	input	input
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8868071	input	output
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8868071	input	input
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8868071	input	output
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8868071	input	input
P42566;	P52594;	Reaction	R-HSA-8868071	output	output
P42566;	P52594;	Reaction	R-HSA-8868071	output	input
P42566;	Q99961;	Reaction	R-HSA-8868071	output	output
P42566;	Q99961;	Reaction	R-HSA-8868071	output	input
P42566;	Q9UBC2;	Reaction	R-HSA-8868071	output	output
P42566;	Q9UBC2;	Reaction	R-HSA-8868071	output	input
P42566;	P49407;	Reaction	R-HSA-8868071	output	output
P42566;	P49407;	Reaction	R-HSA-8868071	output	input
P42566;	Q8WXE9;	Reaction	R-HSA-8868071	output	output
P42566;	Q8WXE9;	Reaction	R-HSA-8868071	output	input
P42566;	Q8NFH8;	Reaction	R-HSA-8868071	output	output
P42566;	Q8NFH8;	Reaction	R-HSA-8868071	output	input
P42566;	P52594;	Reaction	R-HSA-8868071	input	output
P42566;	P52594;	Reaction	R-HSA-8868071	input	input
P42566;	Q99961;	Reaction	R-HSA-8868071	input	output
P42566;	Q99961;	Reaction	R-HSA-8868071	input	input
P42566;	Q9UBC2;	Reaction	R-HSA-8868071	input	output
P42566;	Q9UBC2;	Reaction	R-HSA-8868071	input	input
P42566;	P49407;	Reaction	R-HSA-8868071	input	output
P42566;	P49407;	Reaction	R-HSA-8868071	input	input
P42566;	Q8WXE9;	Reaction	R-HSA-8868071	input	output
P42566;	Q8WXE9;	Reaction	R-HSA-8868071	input	input
P42566;	Q8NFH8;	Reaction	R-HSA-8868071	input	output
P42566;	Q8NFH8;	Reaction	R-HSA-8868071	input	input
P04114;	P52594;	Reaction	R-HSA-8867756	output	output
P04114;	P52594;	Reaction	R-HSA-8867756	output	input
P04114;	Q99961;	Reaction	R-HSA-8867756	output	output
P04114;	Q99961;	Reaction	R-HSA-8867756	output	input
P04114;	Q9UBC2;	Reaction	R-HSA-8867756	output	output
P04114;	Q9UBC2;	Reaction	R-HSA-8867756	output	input
P04114;	P49407;	Reaction	R-HSA-8867756	output	output
P04114;	P49407;	Reaction	R-HSA-8867756	output	input
P04114;	Q8WXE9;	Reaction	R-HSA-8867756	output	output
P04114;	Q8WXE9;	Reaction	R-HSA-8867756	output	input
P04114;	Q8NFH8;	Reaction	R-HSA-8867756	output	output
P04114;	Q8NFH8;	Reaction	R-HSA-8867756	output	input
P04114;	P42566;	Reaction	R-HSA-8867756	output	output
P04114;	P42566;	Reaction	R-HSA-8867756	output	input
P04114;	P52594;	Reaction	R-HSA-8867756	input	output
P04114;	P52594;	Reaction	R-HSA-8867756	input	input
P04114;	Q99961;	Reaction	R-HSA-8867756	input	output
P04114;	Q99961;	Reaction	R-HSA-8867756	input	input
P04114;	Q9UBC2;	Reaction	R-HSA-8867756	input	output
P04114;	Q9UBC2;	Reaction	R-HSA-8867756	input	input
P04114;	P49407;	Reaction	R-HSA-8867756	input	output
P04114;	P49407;	Reaction	R-HSA-8867756	input	input
P04114;	Q8WXE9;	Reaction	R-HSA-8867756	input	output
P04114;	Q8WXE9;	Reaction	R-HSA-8867756	input	input
P04114;	Q8NFH8;	Reaction	R-HSA-8867756	input	output
P04114;	Q8NFH8;	Reaction	R-HSA-8867756	input	input
P04114;	P42566;	Reaction	R-HSA-8867756	input	output
P04114;	P42566;	Reaction	R-HSA-8867756	input	input
P52594;	Q99961;	Reaction	R-HSA-8867756	output	output
P52594;	Q99961;	Reaction	R-HSA-8867756	output	input
P52594;	Q9UBC2;	Reaction	R-HSA-8867756	output	output
P52594;	Q9UBC2;	Reaction	R-HSA-8867756	output	input
P52594;	Q8WXE9;	Reaction	R-HSA-8867756	output	output
P52594;	Q8WXE9;	Reaction	R-HSA-8867756	output	input
P52594;	Q8NFH8;	Reaction	R-HSA-8867756	output	output
P52594;	Q8NFH8;	Reaction	R-HSA-8867756	output	input
P52594;	Q99961;	Reaction	R-HSA-8867756	input	output
P52594;	Q99961;	Reaction	R-HSA-8867756	input	input
P52594;	Q9UBC2;	Reaction	R-HSA-8867756	input	output
P52594;	Q9UBC2;	Reaction	R-HSA-8867756	input	input
P52594;	Q8WXE9;	Reaction	R-HSA-8867756	input	output
P52594;	Q8WXE9;	Reaction	R-HSA-8867756	input	input
P52594;	Q8NFH8;	Reaction	R-HSA-8867756	input	output
P52594;	Q8NFH8;	Reaction	R-HSA-8867756	input	input
Q99961;	Q9UBC2;	Reaction	R-HSA-8867756	output	output
Q99961;	Q9UBC2;	Reaction	R-HSA-8867756	output	input
Q99961;	Q9UBC2;	Reaction	R-HSA-8867756	input	output
Q99961;	Q9UBC2;	Reaction	R-HSA-8867756	input	input
P49407;	P52594;	Reaction	R-HSA-8867756	output	output
P49407;	P52594;	Reaction	R-HSA-8867756	output	input
P49407;	Q99961;	Reaction	R-HSA-8867756	output	output
P49407;	Q99961;	Reaction	R-HSA-8867756	output	input
P49407;	Q9UBC2;	Reaction	R-HSA-8867756	output	output
P49407;	Q9UBC2;	Reaction	R-HSA-8867756	output	input
P49407;	Q8WXE9;	Reaction	R-HSA-8867756	output	output
P49407;	Q8WXE9;	Reaction	R-HSA-8867756	output	input
P49407;	Q8NFH8;	Reaction	R-HSA-8867756	output	output
P49407;	Q8NFH8;	Reaction	R-HSA-8867756	output	input
P49407;	P52594;	Reaction	R-HSA-8867756	input	output
P49407;	P52594;	Reaction	R-HSA-8867756	input	input
P49407;	Q99961;	Reaction	R-HSA-8867756	input	output
P49407;	Q99961;	Reaction	R-HSA-8867756	input	input
P49407;	Q9UBC2;	Reaction	R-HSA-8867756	input	output
P49407;	Q9UBC2;	Reaction	R-HSA-8867756	input	input
P49407;	Q8WXE9;	Reaction	R-HSA-8867756	input	output
P49407;	Q8WXE9;	Reaction	R-HSA-8867756	input	input
P49407;	Q8NFH8;	Reaction	R-HSA-8867756	input	output
P49407;	Q8NFH8;	Reaction	R-HSA-8867756	input	input
Q8WXE9;	Q99961;	Reaction	R-HSA-8867756	output	output
Q8WXE9;	Q99961;	Reaction	R-HSA-8867756	output	input
Q8WXE9;	Q9UBC2;	Reaction	R-HSA-8867756	output	output
Q8WXE9;	Q9UBC2;	Reaction	R-HSA-8867756	output	input
Q8WXE9;	Q99961;	Reaction	R-HSA-8867756	input	output
Q8WXE9;	Q99961;	Reaction	R-HSA-8867756	input	input
Q8WXE9;	Q9UBC2;	Reaction	R-HSA-8867756	input	output
Q8WXE9;	Q9UBC2;	Reaction	R-HSA-8867756	input	input
Q8NFH8;	Q99961;	Reaction	R-HSA-8867756	output	output
Q8NFH8;	Q99961;	Reaction	R-HSA-8867756	output	input
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8867756	output	output
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8867756	output	input
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8867756	output	output
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8867756	output	input
Q8NFH8;	Q99961;	Reaction	R-HSA-8867756	input	output
Q8NFH8;	Q99961;	Reaction	R-HSA-8867756	input	input
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8867756	input	output
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8867756	input	input
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8867756	input	output
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8867756	input	input
P42566;	P52594;	Reaction	R-HSA-8867756	output	output
P42566;	P52594;	Reaction	R-HSA-8867756	output	input
P42566;	Q99961;	Reaction	R-HSA-8867756	output	output
P42566;	Q99961;	Reaction	R-HSA-8867756	output	input
P42566;	Q9UBC2;	Reaction	R-HSA-8867756	output	output
P42566;	Q9UBC2;	Reaction	R-HSA-8867756	output	input
P42566;	P49407;	Reaction	R-HSA-8867756	output	output
P42566;	P49407;	Reaction	R-HSA-8867756	output	input
P42566;	Q8WXE9;	Reaction	R-HSA-8867756	output	output
P42566;	Q8WXE9;	Reaction	R-HSA-8867756	output	input
P42566;	Q8NFH8;	Reaction	R-HSA-8867756	output	output
P42566;	Q8NFH8;	Reaction	R-HSA-8867756	output	input
P42566;	P52594;	Reaction	R-HSA-8867756	input	output
P42566;	P52594;	Reaction	R-HSA-8867756	input	input
P42566;	Q99961;	Reaction	R-HSA-8867756	input	output
P42566;	Q99961;	Reaction	R-HSA-8867756	input	input
P42566;	Q9UBC2;	Reaction	R-HSA-8867756	input	output
P42566;	Q9UBC2;	Reaction	R-HSA-8867756	input	input
P42566;	P49407;	Reaction	R-HSA-8867756	input	output
P42566;	P49407;	Reaction	R-HSA-8867756	input	input
P42566;	Q8WXE9;	Reaction	R-HSA-8867756	input	output
P42566;	Q8WXE9;	Reaction	R-HSA-8867756	input	input
P42566;	Q8NFH8;	Reaction	R-HSA-8867756	input	output
P42566;	Q8NFH8;	Reaction	R-HSA-8867756	input	input
P04114;	P52594;	Reaction	R-HSA-8868072	catalyst	catalyst
P04114;	Q99961;	Reaction	R-HSA-8868072	catalyst	catalyst
P04114;	Q9UBC2;	Reaction	R-HSA-8868072	catalyst	catalyst
P04114;	P49407;	Reaction	R-HSA-8868072	catalyst	catalyst
P04114;	Q8WXE9;	Reaction	R-HSA-8868072	catalyst	catalyst
P04114;	Q8NFH8;	Reaction	R-HSA-8868072	catalyst	catalyst
P04114;	P42566;	Reaction	R-HSA-8868072	catalyst	catalyst
P52594;	Q99961;	Reaction	R-HSA-8868072	catalyst	catalyst
P52594;	Q9UBC2;	Reaction	R-HSA-8868072	catalyst	catalyst
P52594;	Q8WXE9;	Reaction	R-HSA-8868072	catalyst	catalyst
P52594;	Q8NFH8;	Reaction	R-HSA-8868072	catalyst	catalyst
Q99961;	Q9UBC2;	Reaction	R-HSA-8868072	catalyst	catalyst
P49407;	P52594;	Reaction	R-HSA-8868072	catalyst	catalyst
P49407;	Q99961;	Reaction	R-HSA-8868072	catalyst	catalyst
P49407;	Q9UBC2;	Reaction	R-HSA-8868072	catalyst	catalyst
P49407;	Q8WXE9;	Reaction	R-HSA-8868072	catalyst	catalyst
P49407;	Q8NFH8;	Reaction	R-HSA-8868072	catalyst	catalyst
Q8WXE9;	Q99961;	Reaction	R-HSA-8868072	catalyst	catalyst
Q8WXE9;	Q9UBC2;	Reaction	R-HSA-8868072	catalyst	catalyst
Q8NFH8;	Q99961;	Reaction	R-HSA-8868072	catalyst	catalyst
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8868072	catalyst	catalyst
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8868072	catalyst	catalyst
P42566;	P52594;	Reaction	R-HSA-8868072	catalyst	catalyst
P42566;	Q99961;	Reaction	R-HSA-8868072	catalyst	catalyst
P42566;	Q9UBC2;	Reaction	R-HSA-8868072	catalyst	catalyst
P42566;	P49407;	Reaction	R-HSA-8868072	catalyst	catalyst
P42566;	Q8WXE9;	Reaction	R-HSA-8868072	catalyst	catalyst
P42566;	Q8NFH8;	Reaction	R-HSA-8868072	catalyst	catalyst
P04114;	Q9UBC2;	Reaction	R-HSA-8871194	output	output
P04114;	Q9UBC2;	Reaction	R-HSA-8871194	output	input
P04114;	P49407;	Reaction	R-HSA-8871194	output	output
P04114;	P49407;	Reaction	R-HSA-8871194	output	input
P04114;	Q9UQ16;	Reaction	R-HSA-8871194	output	output
P04114;	Q9UQ16;	Reaction	R-HSA-8871194	output	input
P04114;	Q5T0N5;	Reaction	R-HSA-8871194	output	output
P04114;	Q5T0N5;	Reaction	R-HSA-8871194	output	input
P04114;	Q8NFH8;	Reaction	R-HSA-8871194	output	output
P04114;	Q8NFH8;	Reaction	R-HSA-8871194	output	input
P04114;	P42566;	Reaction	R-HSA-8871194	output	output
P04114;	P42566;	Reaction	R-HSA-8871194	output	input
P04114;	Q14247;	Reaction	R-HSA-8871194	output	output
P04114;	Q14247;	Reaction	R-HSA-8871194	output	input
P04114;	P52594;	Reaction	R-HSA-8871194	output	output
P04114;	P52594;	Reaction	R-HSA-8871194	output	input
P04114;	Q99961;	Reaction	R-HSA-8871194	output	output
P04114;	Q99961;	Reaction	R-HSA-8871194	output	input
P04114;	Q8WXE9;	Reaction	R-HSA-8871194	output	output
P04114;	Q8WXE9;	Reaction	R-HSA-8871194	output	input
P04114;	Q14C86;	Reaction	R-HSA-8871194	output	output
P04114;	Q14C86;	Reaction	R-HSA-8871194	output	input
P04114;	Q9UBC2;	Reaction	R-HSA-8871194	input	output
P04114;	Q9UBC2;	Reaction	R-HSA-8871194	input	input
P04114;	P49407;	Reaction	R-HSA-8871194	input	output
P04114;	P49407;	Reaction	R-HSA-8871194	input	input
P04114;	Q9UQ16;	Reaction	R-HSA-8871194	input	output
P04114;	Q9UQ16;	Reaction	R-HSA-8871194	input	input
P04114;	Q5T0N5;	Reaction	R-HSA-8871194	input	output
P04114;	Q5T0N5;	Reaction	R-HSA-8871194	input	input
P04114;	Q8NFH8;	Reaction	R-HSA-8871194	input	output
P04114;	Q8NFH8;	Reaction	R-HSA-8871194	input	input
P04114;	P42566;	Reaction	R-HSA-8871194	input	output
P04114;	P42566;	Reaction	R-HSA-8871194	input	input
P04114;	Q14247;	Reaction	R-HSA-8871194	input	output
P04114;	Q14247;	Reaction	R-HSA-8871194	input	input
P04114;	P52594;	Reaction	R-HSA-8871194	input	output
P04114;	P52594;	Reaction	R-HSA-8871194	input	input
P04114;	Q99961;	Reaction	R-HSA-8871194	input	output
P04114;	Q99961;	Reaction	R-HSA-8871194	input	input
P04114;	Q8WXE9;	Reaction	R-HSA-8871194	input	output
P04114;	Q8WXE9;	Reaction	R-HSA-8871194	input	input
P04114;	Q14C86;	Reaction	R-HSA-8871194	input	output
P04114;	Q14C86;	Reaction	R-HSA-8871194	input	input
Q9UBC2;	Q9UQ16;	Reaction	R-HSA-8871194	output	output
Q9UBC2;	Q9UQ16;	Reaction	R-HSA-8871194	output	input
Q9UBC2;	Q9UQ16;	Reaction	R-HSA-8871194	input	output
Q9UBC2;	Q9UQ16;	Reaction	R-HSA-8871194	input	input
P49407;	Q9UBC2;	Reaction	R-HSA-8871194	output	output
P49407;	Q9UBC2;	Reaction	R-HSA-8871194	output	input
P49407;	Q9UQ16;	Reaction	R-HSA-8871194	output	output
P49407;	Q9UQ16;	Reaction	R-HSA-8871194	output	input
P49407;	Q5T0N5;	Reaction	R-HSA-8871194	output	output
P49407;	Q5T0N5;	Reaction	R-HSA-8871194	output	input
P49407;	Q8NFH8;	Reaction	R-HSA-8871194	output	output
P49407;	Q8NFH8;	Reaction	R-HSA-8871194	output	input
P49407;	Q14247;	Reaction	R-HSA-8871194	output	output
P49407;	Q14247;	Reaction	R-HSA-8871194	output	input
P49407;	P52594;	Reaction	R-HSA-8871194	output	output
P49407;	P52594;	Reaction	R-HSA-8871194	output	input
P49407;	Q99961;	Reaction	R-HSA-8871194	output	output
P49407;	Q99961;	Reaction	R-HSA-8871194	output	input
P49407;	Q8WXE9;	Reaction	R-HSA-8871194	output	output
P49407;	Q8WXE9;	Reaction	R-HSA-8871194	output	input
P49407;	Q14C86;	Reaction	R-HSA-8871194	output	output
P49407;	Q14C86;	Reaction	R-HSA-8871194	output	input
P49407;	Q9UBC2;	Reaction	R-HSA-8871194	input	output
P49407;	Q9UBC2;	Reaction	R-HSA-8871194	input	input
P49407;	Q9UQ16;	Reaction	R-HSA-8871194	input	output
P49407;	Q9UQ16;	Reaction	R-HSA-8871194	input	input
P49407;	Q5T0N5;	Reaction	R-HSA-8871194	input	output
P49407;	Q5T0N5;	Reaction	R-HSA-8871194	input	input
P49407;	Q8NFH8;	Reaction	R-HSA-8871194	input	output
P49407;	Q8NFH8;	Reaction	R-HSA-8871194	input	input
P49407;	Q14247;	Reaction	R-HSA-8871194	input	output
P49407;	Q14247;	Reaction	R-HSA-8871194	input	input
P49407;	P52594;	Reaction	R-HSA-8871194	input	output
P49407;	P52594;	Reaction	R-HSA-8871194	input	input
P49407;	Q99961;	Reaction	R-HSA-8871194	input	output
P49407;	Q99961;	Reaction	R-HSA-8871194	input	input
P49407;	Q8WXE9;	Reaction	R-HSA-8871194	input	output
P49407;	Q8WXE9;	Reaction	R-HSA-8871194	input	input
P49407;	Q14C86;	Reaction	R-HSA-8871194	input	output
P49407;	Q14C86;	Reaction	R-HSA-8871194	input	input
Q5T0N5;	Q9UBC2;	Reaction	R-HSA-8871194	output	output
Q5T0N5;	Q9UBC2;	Reaction	R-HSA-8871194	output	input
Q5T0N5;	Q9UQ16;	Reaction	R-HSA-8871194	output	output
Q5T0N5;	Q9UQ16;	Reaction	R-HSA-8871194	output	input
Q5T0N5;	Q8NFH8;	Reaction	R-HSA-8871194	output	output
Q5T0N5;	Q8NFH8;	Reaction	R-HSA-8871194	output	input
Q5T0N5;	Q99961;	Reaction	R-HSA-8871194	output	output
Q5T0N5;	Q99961;	Reaction	R-HSA-8871194	output	input
Q5T0N5;	Q8WXE9;	Reaction	R-HSA-8871194	output	output
Q5T0N5;	Q8WXE9;	Reaction	R-HSA-8871194	output	input
Q5T0N5;	Q9UBC2;	Reaction	R-HSA-8871194	input	output
Q5T0N5;	Q9UBC2;	Reaction	R-HSA-8871194	input	input
Q5T0N5;	Q9UQ16;	Reaction	R-HSA-8871194	input	output
Q5T0N5;	Q9UQ16;	Reaction	R-HSA-8871194	input	input
Q5T0N5;	Q8NFH8;	Reaction	R-HSA-8871194	input	output
Q5T0N5;	Q8NFH8;	Reaction	R-HSA-8871194	input	input
Q5T0N5;	Q99961;	Reaction	R-HSA-8871194	input	output
Q5T0N5;	Q99961;	Reaction	R-HSA-8871194	input	input
Q5T0N5;	Q8WXE9;	Reaction	R-HSA-8871194	input	output
Q5T0N5;	Q8WXE9;	Reaction	R-HSA-8871194	input	input
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8871194	output	output
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8871194	output	input
Q8NFH8;	Q9UQ16;	Reaction	R-HSA-8871194	output	output
Q8NFH8;	Q9UQ16;	Reaction	R-HSA-8871194	output	input
Q8NFH8;	Q99961;	Reaction	R-HSA-8871194	output	output
Q8NFH8;	Q99961;	Reaction	R-HSA-8871194	output	input
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8871194	output	output
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8871194	output	input
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8871194	input	output
Q8NFH8;	Q9UBC2;	Reaction	R-HSA-8871194	input	input
Q8NFH8;	Q9UQ16;	Reaction	R-HSA-8871194	input	output
Q8NFH8;	Q9UQ16;	Reaction	R-HSA-8871194	input	input
Q8NFH8;	Q99961;	Reaction	R-HSA-8871194	input	output
Q8NFH8;	Q99961;	Reaction	R-HSA-8871194	input	input
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8871194	input	output
Q8NFH8;	Q8WXE9;	Reaction	R-HSA-8871194	input	input
P42566;	Q9UBC2;	Reaction	R-HSA-8871194	output	output
P42566;	Q9UBC2;	Reaction	R-HSA-8871194	output	input
P42566;	P49407;	Reaction	R-HSA-8871194	output	output
P42566;	P49407;	Reaction	R-HSA-8871194	output	input
P42566;	Q9UQ16;	Reaction	R-HSA-8871194	output	output
P42566;	Q9UQ16;	Reaction	R-HSA-8871194	output	input
P42566;	Q5T0N5;	Reaction	R-HSA-8871194	output	output
P42566;	Q5T0N5;	Reaction	R-HSA-8871194	output	input
P42566;	Q8NFH8;	Reaction	R-HSA-8871194	output	output
P42566;	Q8NFH8;	Reaction	R-HSA-8871194	output	input
P42566;	Q14247;	Reaction	R-HSA-8871194	output	output
P42566;	Q14247;	Reaction	R-HSA-8871194	output	input
P42566;	P52594;	Reaction	R-HSA-8871194	output	output
P42566;	P52594;	Reaction	R-HSA-8871194	output	input
P42566;	Q99961;	Reaction	R-HSA-8871194	output	output
P42566;	Q99961;	Reaction	R-HSA-8871194	output	input
P42566;	Q8WXE9;	Reaction	R-HSA-8871194	output	output
P42566;	Q8WXE9;	Reaction	R-HSA-8871194	output	input
P42566;	Q14C86;	Reaction	R-HSA-8871194	output	output
P42566;	Q14C86;	Reaction	R-HSA-8871194	output	input
P42566;	Q9UBC2;	Reaction	R-HSA-8871194	input	output
P42566;	Q9UBC2;	Reaction	R-HSA-8871194	input	input
P42566;	P49407;	Reaction	R-HSA-8871194	input	output
P42566;	P49407;	Reaction	R-HSA-8871194	input	input
P42566;	Q9UQ16;	Reaction	R-HSA-8871194	input	output
P42566;	Q9UQ16;	Reaction	R-HSA-8871194	input	input
P42566;	Q5T0N5;	Reaction	R-HSA-8871194	input	output
P42566;	Q5T0N5;	Reaction	R-HSA-8871194	input	input
P42566;	Q8NFH8;	Reaction	R-HSA-8871194	input	output
P42566;	Q8NFH8;	Reaction	R-HSA-8871194	input	input
P42566;	Q14247;	Reaction	R-HSA-8871194	input	output
P42566;	Q14247;	Reaction	R-HSA-8871194	input	input
P42566;	P52594;	Reaction	R-HSA-8871194	input	output
P42566;	P52594;	Reaction	R-HSA-8871194	input	input
P42566;	Q99961;	Reaction	R-HSA-8871194	input	output
P42566;	Q99961;	Reaction	R-HSA-8871194	input	input
P42566;	Q8WXE9;	Reaction	R-HSA-8871194	input	output
P42566;	Q8WXE9;	Reaction	R-HSA-8871194	input	input
P42566;	Q14C86;	Reaction	R-HSA-8871194	input	output
P42566;	Q14C86;	Reaction	R-HSA-8871194	input	input
Q14247;	Q9UBC2;	Reaction	R-HSA-8871194	output	output
Q14247;	Q9UBC2;	Reaction	R-HSA-8871194	output	input
Q14247;	Q9UQ16;	Reaction	R-HSA-8871194	output	output
Q14247;	Q9UQ16;	Reaction	R-HSA-8871194	output	input
Q14247;	Q5T0N5;	Reaction	R-HSA-8871194	output	output
Q14247;	Q5T0N5;	Reaction	R-HSA-8871194	output	input
Q14247;	Q8NFH8;	Reaction	R-HSA-8871194	output	output
Q14247;	Q8NFH8;	Reaction	R-HSA-8871194	output	input
Q14247;	Q99961;	Reaction	R-HSA-8871194	output	output
Q14247;	Q99961;	Reaction	R-HSA-8871194	output	input
Q14247;	Q8WXE9;	Reaction	R-HSA-8871194	output	output
Q14247;	Q8WXE9;	Reaction	R-HSA-8871194	output	input
Q14247;	Q14C86;	Reaction	R-HSA-8871194	output	output
